index	searchurl	r_link	r_description	r_title	r_image	r_price	r_seller	specs	sku	s_itemname	s_mpn	brand	s_manufacturer	cost	gpm	floorprice	s_price	shipping	saleprice	s_category	s_product_url	s_image_url	map_enforced	map	s_gtin	s_upc	s_asin	s_variant_info	search_key	keywords	clientid	client	encoded_keyword	sku_id	freq	price_lower	price_upper	l3.1	NameMatchScore	l2.1	l4.1	l5.1	l6.1	l2.2	l4.2	l5.2	l6.2	l7	score	id
3	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=096644032491	https://www.amazon.com/gp/offer-listing/B0013VC2NI/ref=olp_f_new?ie=UTF8&f_new=true		"Classic Crest Super Smooth Solar White 80# Cover 8.5""x11"" 250/pack"	https://images-na.ssl-images-amazon.com/images/I/51jjqGq3OuL._AC_US218_.jpg	$ 36 50	Classic Crest	https://www.amazon.com/gp/offer-listing/B0013VC2NI/ref=olp_f_new?ie=UTF8&f_new=true	3-03249-F-P	CLASSIC CREST Solar White Card Stock - 8 1/2 x 11 in 80 lb Cover Super Smooth 250 per Package				14.31		28.376	35.47				https://www.thepapermillstore.com/classic-crest-solar-white-card-stock-8-1-2-x-11-in-80-lb-cover-super-smooth-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/l/classic-crest-solar-white-card-stock-super-smooth.jpg			00096644032491	096644032491			UPC	096644032491	0	TPMS	096644032491	3	1	36.50	nan	0	0.4933038151102515	0	0	0	0	0	0	0	0	0	0	1
4	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=096644038196	https://www.amazon.com/gp/offer-listing/B000I4PX14/ref=olp_f_new?ie=UTF8&f_new=true		"Classic Crest Natural White 80# Cover 8.5""x11"" 250/pack"	https://images-na.ssl-images-amazon.com/images/I/41kUt-RF5BL._AC_US218_.jpg	$ 39 00	Classic Crest	https://www.amazon.com/gp/offer-listing/B000I4PX14/ref=olp_f_new?ie=UTF8&f_new=true	3-03819-F-P	CLASSIC CREST Classic Natural White Card Stock - 8 1/2 x 11 in 80 lb Cover Smooth 250 per Package				13.81		27.576	34.47				https://www.thepapermillstore.com/classic-crest-classic-natural-white-card-stock-8-1-2-x-11-in-80-lb-cover-smooth-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/l/classic-crest-classic-natural-white-card-stock-smooth.jpg			00096644038196	096644038196			UPC	096644038196	0	TPMS	096644038196	4	1	39.00	nan	0	0.4495718844661228	0	0	0	0	0	0	0	0	0	0	2
5	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=096644047013	https://www.amazon.com/gp/offer-listing/B000I20NWK/ref=olp_f_new?ie=UTF8&f_new=true		"Classic Crest Solar White 80# Cover 8.5""x11"" 250/pack"	https://images-na.ssl-images-amazon.com/images/I/41kUt-RF5BL._AC_US218_.jpg	$ 42 00	Classic Crest	https://www.amazon.com/gp/offer-listing/B000I20NWK/ref=olp_f_new?ie=UTF8&f_new=true	3-04701-F-P	CLASSIC CREST Solar White Card Stock - 8 1/2 x 11 in 80 lb Cover Smooth 250 per Package				14.31		28.376	35.47				https://www.thepapermillstore.com/classic-crest-solar-white-card-stock-8-1-2-x-11-in-80-lb-cover-smooth-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/l/classic-crest-solar-white-card-stock-smooth.jpg			00096644047013	096644047013			UPC	096644047013	0	TPMS	096644047013	5	1	42.00	nan	0	0.4222331473157364	0	0	0	0	0	0	0	0	0	0	3
35	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855000357	https://www.amazon.com/gp/offer-listing/B003152DTW/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk Color Copy 98 Paper Smooth Finish 98-bright, 28 lb, 8.5 x 11 Inch, 500 Sheets/Ream - Sold as 1 Ream, Bright White Shade (12-203)	https://images-na.ssl-images-amazon.com/images/I/61Fdz6jtDsL._AC_US218_.jpg	$ 11 23	Mohawk Home	https://www.amazon.com/Mohawk-Smooth-Finish-98-bright-Sheets/dp/B003152DTW/ref=olp_f_new?ie=UTF8&f_new=true	3-12-203-P	Color Copy 98 Bright White Paper - 8 1/2 x 11 in 28 lb Writing 500 per Ream				6.86		16.776	20.97				https://www.thepapermillstore.com/color-copy-98-bright-white-paper-8-1-2-x-11-in-28-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-98-bright-white-card-stock-b.jpg			00843855000357	843855000357			UPC	843855000357	0	TPMS	843855000357	35	1	11.23	nan	0	0.6136542225918659	0	0	0	0	0	0	0	0	0	0	4
79	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855000357	https://www.amazon.com/gp/offer-listing/B00BT2LX36/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk High Performance Color Copy Paper	https://images-na.ssl-images-amazon.com/images/I/61snAqAMfSL._AC_US218_.jpg	$ 24 34	Mohawk Home	https://www.amazon.com/gp/offer-listing/B00BT2LX36/ref=olp_f_new?ie=UTF8&f_new=true	3-12-203-P	Color Copy 98 Bright White Paper - 8 1/2 x 11 in 28 lb Writing 500 per Ream				6.86		16.776	20.97				https://www.thepapermillstore.com/color-copy-98-bright-white-paper-8-1-2-x-11-in-28-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-98-bright-white-card-stock-b.jpg			00843855000357	843855000357			UPC	843855000357	0	TPMS	843855000357	35	1	24.34	nan	0	0.18750311496760091	0	0	0	0	0	0	0	0	0	0	5
60	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855000357	https://www.amazon.com/gp/offer-listing/B00BCMZARI/ref=olp_f_new?ie=UTF8&f_new=true		MOW12203 UNITED STATIONERS (OP) PAPER,COLOR CPY 98,BRW	https://images-na.ssl-images-amazon.com/images/I/51LDit5Rc+L._AC_US218_.jpg	$ 18 57	Unknown	https://www.amazon.com/MOW12203-UNITED-STATIONERS-PAPER-COLOR/dp/B00BCMZARI/ref=olp_f_new?ie=UTF8&f_new=true	3-12-203-P	Color Copy 98 Bright White Paper - 8 1/2 x 11 in 28 lb Writing 500 per Ream				6.86		16.776	20.97				https://www.thepapermillstore.com/color-copy-98-bright-white-paper-8-1-2-x-11-in-28-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-98-bright-white-card-stock-b.jpg			00843855000357	843855000357			UPC	843855000357	0	TPMS	843855000357	35	1	18.57	nan	0	0.14535985300861148	0	0	0	0	0	0	0	0	0	0	6
80	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855000579	https://www.amazon.com/gp/offer-listing/B00TBN8OF0/ref=olp_f_new?ie=UTF8&f_new=true		Copier 98 Cover, 80 lbs., 8-1/2 x 11, Bright White, 250 Sheets/Pack	https://images-na.ssl-images-amazon.com/images/I/41FoEWhkSwL._AC_US218_.jpg	$ 25 33	Reg	https://www.amazon.com/gp/offer-listing/B00TBN8OF0/ref=olp_f_new?ie=UTF8&f_new=true	3-12-214-P	Color Copy 98 Bright White Card Stock - 8 1/2 x 11 in 80 lb Cover 250 per Package				7.19		16.776	20.97				https://www.thepapermillstore.com/color-copy-98-bright-white-card-stock-8-1-2-x-11-in-80-lb-cover-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-98-bright-white-card-stock-b.jpg			00843855000579	843855000579			UPC	843855000579	0	TPMS	843855000579	36	1	25.33	nan	0	0.6059671415042285	0	0	0	0	0	0	0	0	0	0	7
61	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855000579	https://www.amazon.com/gp/offer-listing/B00Q4KJM72/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk 12214 Copier 98 Cover, 80lb, 8-1/2 x 11, Bright White, 250 Sheets	https://images-na.ssl-images-amazon.com/images/I/61Cof07hZeL._AC_US218_.jpg	$ 21 44	MOT5	https://www.amazon.com/gp/offer-listing/B00Q4KJM72/ref=olp_f_new?ie=UTF8&f_new=true	3-12-214-P	Color Copy 98 Bright White Card Stock - 8 1/2 x 11 in 80 lb Cover 250 per Package				7.19		16.776	20.97				https://www.thepapermillstore.com/color-copy-98-bright-white-card-stock-8-1-2-x-11-in-80-lb-cover-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-98-bright-white-card-stock-b.jpg			00843855000579	843855000579			UPC	843855000579	0	TPMS	843855000579	36	1	21.44	nan	0	0.5751083760417057	0	0	0	0	0	0	0	0	0	0	8
36	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855000579	https://www.amazon.com/gp/offer-listing/B0017KYN82/ref=olp_f_new?ie=UTF8&f_new=true		"Mohawk Copier 98 Cover, 80 lb, 8-1/2"" x 11"", Bright White, 250 Sheets/Pack (MOW12214)"	https://images-na.ssl-images-amazon.com/images/I/61Cof07hZeL._AC_US218_.jpg	$ 17 43	Mohawk Home	https://www.amazon.com/gp/offer-listing/B0017KYN82/ref=olp_f_new?ie=UTF8&f_new=true	3-12-214-P	Color Copy 98 Bright White Card Stock - 8 1/2 x 11 in 80 lb Cover 250 per Package				7.19		16.776	20.97				https://www.thepapermillstore.com/color-copy-98-bright-white-card-stock-8-1-2-x-11-in-80-lb-cover-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-98-bright-white-card-stock-b.jpg			00843855000579	843855000579			UPC	843855000579	0	TPMS	843855000579	36	1	17.43	nan	0	0.5485297816691115	0	0	0	0	0	0	0	0	0	0	9
62	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855000616	https://www.amazon.com/gp/offer-listing/B01NCW5ODT/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk Copier 98 Cover, 80 lbs, 18 x 12, Bright White, 250 Sheets/Pack	https://images-na.ssl-images-amazon.com/images/I/61dsqYcokWL._AC_US218_.jpg	$ 43 36	Mohawk Home	https://www.amazon.com/gp/offer-listing/B01NCW5ODT/ref=olp_f_new?ie=UTF8&f_new=true	3-12-216-P	Color Copy 98 Bright White Card Stock - 18 x 12 in 80 lb Cover 250 per Package				16.12		33.576	41.97				https://www.thepapermillstore.com/color-copy-98-bright-white-card-stock-18-x-12-in-80-lb-cover-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-98-bright-white-card-stock-b.jpg			00843855000616	843855000616			UPC	843855000616	0	TPMS	843855000616	37	1	43.36	nan	0	0.5301339932379163	0	0	0	0	0	0	0	0	0	0	10
37	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855000616	https://www.amazon.com/gp/offer-listing/B009R4YFEW/ref=olp_f_new?ie=UTF8&f_new=true		"Mohawk Copier 98 Cover, 18"" x 12"", 250 Pack, Bright White (MOW12216)"	https://images-na.ssl-images-amazon.com/images/I/61QCN5N87qL._AC_US218_.jpg	$ 33 12	Mohawk Home	https://www.amazon.com/gp/offer-listing/B009R4YFEW/ref=olp_f_new?ie=UTF8&f_new=true	3-12-216-P	Color Copy 98 Bright White Card Stock - 18 x 12 in 80 lb Cover 250 per Package				16.12		33.576	41.97				https://www.thepapermillstore.com/color-copy-98-bright-white-card-stock-18-x-12-in-80-lb-cover-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-98-bright-white-card-stock-b.jpg			00843855000616	843855000616			UPC	843855000616	0	TPMS	843855000616	37	1	33.12	nan	0	0.4294108566340556	0	0	0	0	0	0	0	0	0	0	11
38	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855019151	https://www.amazon.com/gp/offer-listing/B008845GVI/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk Color Copy 8.5 x 11 100 lb Cover	https://images-na.ssl-images-amazon.com/images/I/21A7aij-00L._AC_US218_.jpg	$ 30 75	Mohawk Home	https://www.amazon.com/gp/offer-listing/B008845GVI/ref=olp_f_new?ie=UTF8&f_new=true	3-12-220-P	Color Copy 98 Bright White Card Stock - 8 1/2 x 11 in 100 lb Cover 250 per Package				8.99		20.776	25.97				https://www.thepapermillstore.com/color-copy-98-bright-white-card-stock-8-1-2-x-11-in-100-lb-cover-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-98-bright-white-card-stock-b.jpg			00843855019151	843855019151			UPC	843855019151	0	TPMS	843855019151	38	1	30.75	nan	0	0.4557948788159228	0	0	0	0	0	0	0	0	0	0	12
51	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598218693	https://www.amazon.com/gp/offer-listing/B073Y15B72/ref=olp_f_new?ie=UTF8&f_new=true		Neenah Paper Astrobrights Colored Card Stock, 65 lb, 8-1/2 x 11, Vulcan Green, 250 Sheets	https://images-na.ssl-images-amazon.com/images/I/41pwpIRw3XL._AC_US218_.jpg	$ 11 29	Neenah	https://www.amazon.com/Neenah-Astrobrights-Colored-Vulcan-Sheets/dp/B073Y15B72/ref=olp_f_new?ie=UTF8&f_new=true	3-21869-F-P	Astrobrights Vulcan Green Card Stock - 8 1/2 x 11 in 65 lb Cover Smooth 250 per Package				6.8		12.776	15.97				https://www.thepapermillstore.com/astrobrights-vulcan-green-card-stock-8-1-2-x-11-in-65-lb-cover-smooth-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/a/s/astrobrights-vulcan-green-card-stock-smooth.jpg			00759598218693	759598218693			UPC	759598218693	0	TPMS	759598218693	16	1	11.29	nan	0	0.6536225502158088	0	0	0	0	0	0	0	0	0	0	13
16	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598218693	https://www.amazon.com/gp/offer-listing/B006JSSECS/ref=olp_f_new?ie=UTF8&f_new=true		Wausau 21869 Astrobrights Colored Cardstock, 8.5 x 11, 65 lb/176 gsm, Vulcan Green, 250 Sheets	https://images-na.ssl-images-amazon.com/images/I/41eEtfM5BLL._AC_US218_.jpg	$ 11 29	Neenah	https://www.amazon.com/gp/offer-listing/B006JSSECS/ref=olp_f_new?ie=UTF8&f_new=true	3-21869-F-P	Astrobrights Vulcan Green Card Stock - 8 1/2 x 11 in 65 lb Cover Smooth 250 per Package				6.8		12.776	15.97				https://www.thepapermillstore.com/astrobrights-vulcan-green-card-stock-8-1-2-x-11-in-65-lb-cover-smooth-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/a/s/astrobrights-vulcan-green-card-stock-smooth.jpg			00759598218693	759598218693			UPC	759598218693	0	TPMS	759598218693	16	1	11.29	nan	0	0.3782386368933353	0	0	0	0	0	0	0	0	0	0	14
1	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=031619221289	https://www.amazon.com/gp/offer-listing/B00BJWXIEI/ref=olp_f_new?ie=UTF8&f_new=true		CRANE'S LETTRA Pearl White Paper - 8 1/2 x 11 in 220 lb Cover DT Lettra 100% Cotton 200 per Carton	https://images-na.ssl-images-amazon.com/images/I/31WXQawMCRL._AC_US218_.jpg		Neenah Paper CRANE'S LETTRA	https://www.amazon.com/CRANES-LETTRA-Pearl-White-Paper/dp/B00BJWXIEI/ref=olp_f_new?ie=UTF8&f_new=true	3-22128-P	CRANE'S LETTRA Pearl White Paper - 8 1/2 x 11 in 220 lb Cover DT Lettra  100% Cotton 50 per Package				32.68		55.976	69.97				https://www.thepapermillstore.com/crane-s-lettra-pearl-white-paper-8-1-2-x-11-in-220-lb-cover-dt-lettra-100-cotton-50-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/r/cranes-lettra-pearl-white-card-stock.jpg			00031619221289	031619221289			UPC	031619221289	0	TPMS	031619221289	1	1	nan	nan	0	0.8350499057520983	0	0	0	0	0	0	0	0	0	0	15
14	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598215821	https://www.amazon.com/gp/offer-listing/B001EQ662A/ref=olp_f_new?ie=UTF8&f_new=true		Wausau Astrobrights Heavy Duty Paper, 24 lb, 8.5 x 14 Inches, Terra Green, 500 Sheets (22582)	https://images-na.ssl-images-amazon.com/images/I/51Ys4oN4E5L._AC_US218_.jpg	$ 19 99	Neenah	https://www.amazon.com/gp/offer-listing/B001EQ662A/ref=olp_f_new?ie=UTF8&f_new=true	3-22582-F-P	Astrobrights Terra Green Paper - 8 1/2 x 14 in 60 lb Text Smooth 500 per Ream				8.75		19.176	23.97				https://www.thepapermillstore.com/astrobrights-terra-green-paper-8-1-2-x-14-in-60-lb-text-smooth-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/a/s/astrobrights-terra-green-card-stock-smooth.jpg			00759598215821	759598215821			UPC	759598215821	0	TPMS	759598215821	14	1	19.99	nan	0	0.3957488095538141	0	0	0	0	0	0	0	0	0	0	16
15	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598218518	https://www.amazon.com/gp/offer-listing/B000095JB5/ref=olp_f_new?ie=UTF8&f_new=true		Neenah Astrobrights Premium Color Card Stock, 65 lb, 8.5 x 11 Inches, 250 Sheets, Cosmic Orange	https://images-na.ssl-images-amazon.com/images/I/41AcTjtRyCL._AC_US218_.jpg	$ 16 29	Neenah	https://www.amazon.com/gp/offer-listing/B000095JB5/ref=olp_f_new?ie=UTF8&f_new=true	3-22851-F-P	Astrobrights Cosmic Orange Card Stock - 8 1/2 x 11 in 65 lb Cover Smooth 250 per Package				6.8		15.976	19.97				https://www.thepapermillstore.com/astrobrights-cosmic-orange-card-stock-8-1-2-x-11-in-65-lb-cover-smooth-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/a/s/astrobrights-cosmic-orange-card-stock-smooth.jpg			00759598218518	759598218518			UPC	759598218518	0	TPMS	759598218518	15	1	16.29	nan	0	0.5036167033037248	0	0	0	0	0	0	0	0	0	0	17
72	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598218518	https://www.amazon.com/gp/offer-listing/B0032JUP9M/ref=olp_f_new?ie=UTF8&f_new=true		Wausau Paper Astrobrights Colored Card Stock PAPER,LTR 250SH 65#,FOE (Pack of5)	https://images-na.ssl-images-amazon.com/images/I/41+1ktzKjtL._AC_US218_.jpg	$ 24 52	Wausau	https://www.amazon.com/gp/offer-listing/B0032JUP9M/ref=olp_f_new?ie=UTF8&f_new=true	3-22851-F-P	Astrobrights Cosmic Orange Card Stock - 8 1/2 x 11 in 65 lb Cover Smooth 250 per Package				6.8		15.976	19.97				https://www.thepapermillstore.com/astrobrights-cosmic-orange-card-stock-8-1-2-x-11-in-65-lb-cover-smooth-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/a/s/astrobrights-cosmic-orange-card-stock-smooth.jpg			00759598218518	759598218518			UPC	759598218518	0	TPMS	759598218518	15	1	24.52	nan	0	0.18706516325487862	0	0	0	0	0	0	0	0	0	0	18
50	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598218518	https://www.amazon.com/gp/offer-listing/B0079LAJFO/ref=olp_f_new?ie=UTF8&f_new=true		Wausau Heavyweight Cardstock Paper	https://images-na.ssl-images-amazon.com/images/I/41+YGmZrbqL._AC_US218_.jpg	$ 16 29	Wausau	https://www.amazon.com/gp/offer-listing/B0079LAJFO/ref=olp_f_new?ie=UTF8&f_new=true	3-22851-F-P	Astrobrights Cosmic Orange Card Stock - 8 1/2 x 11 in 65 lb Cover Smooth 250 per Package				6.8		15.976	19.97				https://www.thepapermillstore.com/astrobrights-cosmic-orange-card-stock-8-1-2-x-11-in-65-lb-cover-smooth-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/a/s/astrobrights-cosmic-orange-card-stock-smooth.jpg			00759598218518	759598218518			UPC	759598218518	0	TPMS	759598218518	15	1	16.29	nan	0	0.0	0	0	0	0	0	0	0	0	0	0	19
17	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598261217	https://www.amazon.com/gp/offer-listing/B000X1OVDS/ref=olp_f_new?ie=UTF8&f_new=true		Natural Astroparche Text	https://images-na.ssl-images-amazon.com/images/I/3184yXLg7fL._AC_US218_.jpg	$ 34 42	Astroparche	https://www.amazon.com/gp/offer-listing/B000X1OVDS/ref=olp_f_new?ie=UTF8&f_new=true	3-27121-F-P	Astroparche Natural Paper - 8 1/2 x 11 in 60 lb Text Vellum  30% Recycled 500 per Ream				9.23		19.976	24.97				https://www.thepapermillstore.com/astroparche-natural-paper-8-1-2-x-11-in-60-lb-text-vellum-30-recycled-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/a/s/astroparche-natural-card-stock-vellum.jpg			00759598261217	759598261217			UPC	759598261217	0	TPMS	759598261217	17	1	34.42	nan	0	0.32342695799519183	0	0	0	0	0	0	0	0	0	0	20
18	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598296967	https://www.amazon.com/gp/offer-listing/B00H88VZLK/ref=olp_f_new?ie=UTF8&f_new=true		"Royal 25% Cotton Business Paper, 8.5"" x 11"", 24 lb., Bright White, 96 Brightness, 500 Sheets (29696)"	https://images-na.ssl-images-amazon.com/images/I/419pujxs43L._AC_US218_.jpg	$ 22 99	Neenah	https://www.amazon.com/Cotton-Business-Bright-Brightness-29696/dp/B00H88VZLK/ref=olp_f_new?ie=UTF8&f_new=true	3-29696-F-P	Royal Cotton Bright White Paper - 8 1/2 x 11 in 24 lb Writing Light Cockle  30% Recycled  25% Cotton Watermarked 500 per Ream				10.11		22.376	27.97				https://www.thepapermillstore.com/royal-cotton-bright-white-paper-8-1-2-x-11-in-24-lb-writing-light-cockle-30-recycled-25-cotton-watermarked-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/r/o/royal-cotton-natural-card-stock-light-cockle.jpg			00759598296967	759598296967			UPC	759598296967	0	TPMS	759598296967	18	1	22.99	nan	0	0.49027622885962735	0	0	0	0	0	0	0	0	0	0	21
81	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158607	https://www.amazon.com/gp/offer-listing/B00GPLXSM0/ref=olp_f_new?ie=UTF8&f_new=true		Color Copy Gloss Paper 94 Brightness 32lb 8 1/2 x 11 Pure White 500 Shts/Rm	https://images-na.ssl-images-amazon.com/images/I/61U1ktFvQ3L._AC_US218_.jpg	$ 24 01	Strathmore	https://www.amazon.com/gp/offer-listing/B00GPLXSM0/ref=olp_f_new?ie=UTF8&f_new=true	3-36-201-P	Color Copy Gloss Pure White Paper - 8 1/2 x 11 in 32 lb Writing Glossy C/2S 500 per Ream				8.26		17.576	21.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-8-1-2-x-11-in-32-lb-writing-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-paper-writing-glossy.jpg			00843855158607	843855158607			UPC	843855158607	0	TPMS	843855158607	40	1	24.01	nan	0	0.6182560460247372	0	0	0	0	0	0	0	0	0	0	22
63	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158607	https://www.amazon.com/gp/offer-listing/B00TBUVW9I/ref=olp_f_new?ie=UTF8&f_new=true		- Copier Gloss Paper, 94 Brightness, 32lb, 8-1/2 x 11, Pure White, 500 Shts/Rm	https://images-na.ssl-images-amazon.com/images/I/41hZ0hp77tL._AC_US218_.jpg	$ 20 00	MOT4	https://www.amazon.com/gp/offer-listing/B00TBUVW9I/ref=olp_f_new?ie=UTF8&f_new=true	3-36-201-P	Color Copy Gloss Pure White Paper - 8 1/2 x 11 in 32 lb Writing Glossy C/2S 500 per Ream				8.26		17.576	21.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-8-1-2-x-11-in-32-lb-writing-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-paper-writing-glossy.jpg			00843855158607	843855158607			UPC	843855158607	0	TPMS	843855158607	40	1	20.00	nan	0	0.5176672157296515	0	0	0	0	0	0	0	0	0	0	23
87	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158607	https://www.amazon.com/gp/offer-listing/B00TBNMQK4/ref=olp_f_new?ie=UTF8&f_new=true		- Copier Gloss Paper, 94 Brightness, 32lb, 8-1/2 x 11, Pure White, 500 Shts/Rm	https://images-na.ssl-images-amazon.com/images/I/41hZ0hp77tL._AC_US218_.jpg	$ 19 24	Reg	https://www.amazon.com/Copier-Gloss-Paper-Brightness-White/dp/B00TBNMQK4/ref=olp_f_new?ie=UTF8&f_new=true	3-36-201-P	Color Copy Gloss Pure White Paper - 8 1/2 x 11 in 32 lb Writing Glossy C/2S 500 per Ream				8.26		17.576	21.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-8-1-2-x-11-in-32-lb-writing-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-paper-writing-glossy.jpg			00843855158607	843855158607			UPC	843855158607	0	TPMS	843855158607	40	1	19.24	nan	0	0.5176672157296515	0	0	0	0	0	0	0	0	0	0	24
40	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158607	https://www.amazon.com/gp/offer-listing/B00ED3IXRC/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk Color Copy Gloss Paper 96-Bright Pure White Shade, 32 lb 8.5 x 11 Inches 500 Sheets/Ream - Sold as 1 Ream (36-201)	https://images-na.ssl-images-amazon.com/images/I/61x0H6-gXLL._AC_US218_.jpg		Mohawk Home	https://www.amazon.com/Mohawk-Color-96-Bright-Inches-Sheets/dp/B00ED3IXRC/ref=olp_f_new?ie=UTF8&f_new=true	3-36-201-P	Color Copy Gloss Pure White Paper - 8 1/2 x 11 in 32 lb Writing Glossy C/2S 500 per Ream				8.26		17.576	21.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-8-1-2-x-11-in-32-lb-writing-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-paper-writing-glossy.jpg			00843855158607	843855158607			UPC	843855158607	0	TPMS	843855158607	40	1	nan	nan	0	0.45322667866221833	0	0	0	0	0	0	0	0	0	0	25
64	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158621	https://www.amazon.com/gp/offer-listing/B00GPLXRA8/ref=olp_f_new?ie=UTF8&f_new=true		Color Copy Gloss Paper 94 Brightness 32lb 17 x 11 Pure White 500 Shts/Rm	https://images-na.ssl-images-amazon.com/images/I/51Zf+XX9BgL._AC_US218_.jpg	$ 29 50	Strathmore	https://www.amazon.com/Color-Gloss-Paper-Brightness-White/dp/B00GPLXRA8/ref=olp_f_new?ie=UTF8&f_new=true	3-36-202-P	Color Copy Gloss Pure White Paper - 17 x 11 in 32 lb Writing Glossy C/2S 500 per Ream				16.53		34.376	42.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-17-x-11-in-32-lb-writing-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-paper-writing-glossy.jpg			00843855158621	843855158621			UPC	843855158621	0	TPMS	843855158621	41	1	29.50	nan	0	0.5507796339456279	0	0	0	0	0	0	0	0	0	0	26
